wordlen,sent_id,speaker,old_split,in_sst,in_spog,old_name,letters,doc,split
2,Gos181.s459,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
11,Gos181.s460,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
6,Gos181.s461,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
13,Gos181.s463,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
14,Gos181.s464,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
9,Gos181.s466,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
8,Gos181.s467,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
7,Gos181.s468,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
2,Gos181.s469,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
3,Gos181.s470,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
4,Gos181.s471,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
4,Gos181.s472,Bf-udel-02553,train,false,true,NNosljsods,NN,Gos181,train
10,Gos181.s473,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
19,Gos181.s474,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
8,Gos181.s475,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
29,Gos181.s476,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
2,Gos181.s477,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
9,Gos181.s478,Bf-udel-02553,train,false,true,NNosljsods,NN,Gos181,train
4,Gos181.s479,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
6,Gos181.s480,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
3,Gos181.s481,Df-udel-02555,train,false,true,NNosljsods,NN,Gos181,train
4,Gos181.s482,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
2,Gos181.s483,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
6,Gos181.s484,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
2,Gos181.s485,Af-udel-02552,train,false,true,NNosljsods,NN,Gos181,train
4,Gos181.s486,Bf-udel-02553,train,false,true,NNosljsods,NN,Gos181,train
4,Gos181.s487,Cf-udel-02554,train,false,true,NNosljsods,NN,Gos181,train
29,Gos182.s189,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
6,Gos182.s190,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
36,Gos182.s191,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
4,Gos182.s192,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
23,Gos182.s193,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
5,Gos182.s194,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
25,Gos182.s195,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
42,Gos182.s196,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
14,Gos182.s198,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
2,Gos182.s199,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
33,Gos182.s200,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
4,Gos182.s201,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
45,Gos182.s202,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
23,Gos182.s204,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
2,Gos182.s205,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
11,Gos182.s206,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
16,Gos182.s207,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
2,Gos182.s208,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
3,Gos182.s209,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
19,Gos182.s210,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
4,Gos182.s211,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
35,Gos182.s212,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
17,Gos182.s213,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
4,Gos182.s214,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
38,Gos182.s215,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
23,Gos182.s216,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
18,Gos182.s217,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
2,Gos182.s218,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
6,Gos182.s219,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
6,Gos182.s220,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
4,Gos182.s221,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
2,Gos182.s222,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
16,Gos182.s223,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
7,Gos182.s224,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
30,Gos182.s225,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
2,Gos182.s226,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
12,Gos182.s228,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
2,Gos182.s229,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
8,Gos182.s230,Bf-prod-02264,train,false,true,NNosljtrgo,NN,Gos182,train
5,Gos182.s231,Af-stra-02238,train,false,true,NNosljtrgo,NN,Gos182,train
12,Gos183.s388,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
8,Gos183.s390,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
20,Gos183.s392,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
19,Gos183.s394,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
5,Gos183.s396,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
2,Gos183.s397,Pf-prod-00804,train,false,true,NNosljtrgo,NN,Gos183,train
6,Gos183.s399,Pf-prod-00804,train,false,true,NNosljtrgo,NN,Gos183,train
11,Gos183.s400,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
14,Gos183.s401,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
3,Gos183.s402,Pf-prod-00804,train,false,true,NNosljtrgo,NN,Gos183,train
5,Gos183.s403,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
6,Gos183.s404,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
12,Gos183.s405,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
7,Gos183.s406,Pf-prod-00804,train,false,true,NNosljtrgo,NN,Gos183,train
23,Gos183.s407,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
7,Gos183.s408,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
5,Gos183.s409,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
7,Gos183.s410,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
13,Gos183.s412,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
21,Gos183.s413,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
27,Gos183.s415,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
26,Gos183.s417,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
26,Gos183.s418,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
8,Gos183.s420,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
9,Gos183.s422,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
17,Gos183.s424,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
6,Gos183.s426,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
5,Gos183.s427,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
26,Gos183.s429,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
9,Gos183.s430,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
23,Gos183.s432,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
14,Gos183.s433,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
21,Gos183.s435,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
10,Gos183.s437,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
16,Gos183.s439,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
2,Gos183.s440,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
3,Gos183.s442,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
5,Gos183.s444,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
2,Gos183.s446,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
2,Gos183.s448,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
2,Gos183.s450,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
29,Gos183.s452,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
6,Gos183.s454,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
12,Gos183.s456,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
2,Gos183.s457,Gm-prod-00805,train,false,true,NNosljtrgo,NN,Gos183,train
4,Gos183.s458,Gm-prod-00805,train,false,true,NNosljtrgo,NN,Gos183,train
16,Gos183.s459,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
6,Gos183.s461,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
17,Gos183.s463,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
14,Gos183.s465,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
12,Gos183.s467,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
7,Gos183.s468,Gm-prod-00805,train,false,true,NNosljtrgo,NN,Gos183,train
2,Gos183.s469,Pf-prod-00804,train,false,true,NNosljtrgo,NN,Gos183,train
6,Gos183.s471,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
15,Gos183.s473,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
15,Gos183.s474,Pf-prod-00804,train,false,true,NNosljtrgo,NN,Gos183,train
6,Gos183.s475,Sm-prod-00803,train,false,true,NNosljtrgo,NN,Gos183,train
16,Gos190.s87,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
25,Gos190.s88,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
8,Gos190.s89,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
11,Gos190.s90,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s91,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
13,Gos190.s92,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
13,Gos190.s93,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s94,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s95,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s96,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s97,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
5,Gos190.s98,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s99,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s100,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s102,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s103,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
12,Gos190.s104,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s105,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s106,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
10,Gos190.s107,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
11,Gos190.s108,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
18,Gos190.s109,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s110,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s111,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
9,Gos190.s112,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
8,Gos190.s113,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
10,Gos190.s114,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
3,Gos190.s115,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
14,Gos190.s116,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s117,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
8,Gos190.s118,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
11,Gos190.s119,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
8,Gos190.s120,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
16,Gos190.s121,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s122,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s123,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s124,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s125,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
11,Gos190.s126,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
14,Gos190.s127,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s128,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
8,Gos190.s129,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
20,Gos190.s130,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s131,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s132,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s133,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
8,Gos190.s134,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s135,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s136,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
17,Gos190.s137,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s139,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
5,Gos190.s140,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
13,Gos190.s141,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
5,Gos190.s143,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s144,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s146,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s147,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s148,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
3,Gos190.s150,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s152,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s153,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
6,Gos190.s155,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s156,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s157,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
7,Gos190.s158,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s159,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
3,Gos190.s160,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
11,Gos190.s161,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
13,Gos190.s162,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
14,Gos190.s163,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos190.s164,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
22,Gos190.s165,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
3,Gos190.s167,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
18,Gos190.s168,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
21,Gos190.s169,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
10,Gos190.s170,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
2,Gos190.s171,Af-stra-02276,train,false,true,NNosmbcvst,NN,Gos190,train
5,Gos190.s172,Cf-stra-02265,train,false,true,NNosmbcvst,NN,Gos190,train
23,Gos190.s173,Bf-prod-02277,train,false,true,NNosmbcvst,NN,Gos190,train
4,Gos200.s75,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s76,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
22,Gos200.s77,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s78,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
24,Gos200.s79,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
24,Gos200.s80,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
26,Gos200.s81,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
4,Gos200.s82,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s83,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
4,Gos200.s84,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s85,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
19,Gos200.s86,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
24,Gos200.s87,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
4,Gos200.s88,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
8,Gos200.s89,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s90,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
31,Gos200.s91,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
19,Gos200.s92,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s93,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s94,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
38,Gos200.s95,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s96,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
23,Gos200.s97,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
12,Gos200.s98,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
4,Gos200.s99,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
19,Gos200.s100,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s102,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
22,Gos200.s103,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
36,Gos200.s104,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
6,Gos200.s105,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
4,Gos200.s106,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
4,Gos200.s107,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
13,Gos200.s108,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
23,Gos200.s109,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s110,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
24,Gos200.s111,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s112,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
6,Gos200.s113,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
12,Gos200.s114,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
29,Gos200.s115,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
4,Gos200.s116,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
7,Gos200.s117,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
13,Gos200.s118,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s119,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
8,Gos200.s120,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
6,Gos200.s121,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
7,Gos200.s122,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
18,Gos200.s123,Af-info-05596,train,false,true,NNtekrstpr,NN,Gos200,train
2,Gos200.s124,Bm-klic-02237,train,false,true,NNtekrstpr,NN,Gos200,train
10,Gos220.s64,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
8,Gos220.s65,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
3,Gos220.s66,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
9,Gos220.s67,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
5,Gos220.s68,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s69,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
5,Gos220.s70,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s71,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
6,Gos220.s72,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
14,Gos220.s73,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
6,Gos220.s74,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
3,Gos220.s75,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
19,Gos220.s76,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
9,Gos220.s77,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
10,Gos220.s78,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
8,Gos220.s79,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s80,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
9,Gos220.s81,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
14,Gos220.s82,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
20,Gos220.s83,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
6,Gos220.s84,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
12,Gos220.s85,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
9,Gos220.s86,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
13,Gos220.s87,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
12,Gos220.s88,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s89,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
7,Gos220.s90,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
23,Gos220.s91,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
23,Gos220.s92,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s93,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s94,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
4,Gos220.s95,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
39,Gos220.s96,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
45,Gos220.s97,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
13,Gos220.s98,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
9,Gos220.s99,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
6,Gos220.s100,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s101,Df-otro-05614,train,false,true,NZosgododr,NZ,Gos220,train
30,Gos220.s102,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
9,Gos220.s103,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
4,Gos220.s104,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
5,Gos220.s105,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
16,Gos220.s106,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
21,Gos220.s107,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
18,Gos220.s108,Af-star-05611,train,false,true,NZosgododr,NZ,Gos220,train
73,Gos220.s109,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
2,Gos220.s110,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
8,Gos220.s111,Cf-otro-05613,train,false,true,NZosgododr,NZ,Gos220,train
4,Gos220.s112,Bm-star-05612,train,false,true,NZosgododr,NZ,Gos220,train
12,Gos224.s102,Bf-prij-07191,train,false,true,NZoskkdodr,NZ,Gos224,train
5,Gos224.s104,Bf-prij-07191,train,false,true,NZoskkdodr,NZ,Gos224,train
3,Gos224.s105,Af-prij-07190,train,false,true,NZoskkdodr,NZ,Gos224,train
2,Gos224.s107,Af-prij-07190,train,false,true,NZoskkdodr,NZ,Gos224,train
3,Gos224.s109,Af-prij-07190,train,false,true,NZoskkdodr,NZ,Gos224,train
9,Gos224.s111,Af-prij-07190,train,false,true,NZoskkdodr,NZ,Gos224,train
12,Gos224.s112,Bf-prij-07191,train,false,true,NZoskkdodr,NZ,Gos224,train
6,Gos224.s113,Af-prij-07190,train,false,true,NZoskkdodr,NZ,Gos224,train
2,Gos224.s114,Bf-prij-07191,train,false,true,NZoskkdodr,NZ,Gos224,train
2,Gos224.s115,Af-prij-07190,train,false,true,NZoskkdodr,NZ,Gos224,train
